match_id_app,secuencia_rival_id,bepro_sequence_id,origen_segmentacion,tipologia,cluster_trayectoria,period,minuto_partido,start_time_seg,end_time_seg,end_time_bepro_ms,motivo_cierre,duracion_seg,indice_desorganizacion,indice_peligrosidad_accion,score_critico,xT_max,xT_added,pico_amenaza_concedida,exposicion_amenaza_concedida,control_campo_subiza_medio,control_campo_rival_medio,control_zona_peligrosa_subiza_medio,control_zona_peligrosa_rival_medio,pitch_control_rival_detras_linea,perdida_control_campo_subiza,incremento_control_zona_peligrosa_rival,categoria_desorganizacion_auto,categoria_peligrosidad_auto,tipo_desorganizacion_principal,tipo_desorganizacion_secundaria,tipo_finalizacion_tiro,tipo_finalizacion_tiro_puerta,es_gol,xg_tiro,score_finalizacion,match_time_tiro_oficial,distancia_tiro_seq_ms,tipo_asignacion_tiro_seq,x_fin,y_fin,ball_x_ini_m,ball_y_ini_m,ball_x_fin_m,ball_y_fin_m,ball_x_ini_norm_m,ball_y_ini_norm_m,ball_x_fin_norm_m,ball_y_fin_norm_m,progresion_x_norm_m,x_max_norm_m,recorrido_balon_m,recorrido_bepro_m,progresion_bepro_m,num_pases_bepro,direccion_progresion_bepro,num_eventos,num_eventos_rivales,tiene_setpiece,tipo_secuencia_ofensiva,motivo_conservacion,motivo_cierre.1,frames_poseedor_rival,frames_poseedor_propio,pct_poseedor_rival,validacion_rival_ok,alerta_validacion,indice_desorganizacion_nivel,indice_peligrosidad_accion_nivel
199542,44,372,bepro_sequences,T0,0.0,1,53.8,3208.728,3226.194,3223761.0,cierre_recuperacion_propia,17.466,0.174,0.032,0.08,0.023,0.017,0.023,0.153,0.6595414319611377,0.3404585680388624,0.9716561129260978,0.0283438870739023,0.0283438870739023,0.297330496956088,0.0088389026412328,baja,baja,estructura_anchura,presion_distancia,0,0,False,,0.05,,,,60.1793574,37.1747776,97.767,30.9312,60.1793574,37.1747776,4.233000000000004,33.0688,41.820642600000006,26.8252224,37.5876426,41.9838426,38.10266575283882,35.1319,39.3366,3,forward,5,5,False,ataque_elaborado,posesion_bepro_elaborada,cierre_recuperacion_propia,26.0,1.0,0.9629629629629628,True,,Estable,Baja amenaza
199542,11,71,bepro_sequences,T0,0.0,0,12.0,718.903,722.887,722887.0,cierre_bepro,3.984,0.074,0.1,0.073,0.01,-0.004,0.01,0.148,0.6269074284835601,0.3730925715164398,0.9998774692489336,0.0001225307510664,0.0001225307510664,-0.0259526267415068,0.0006937277318659,baja,baja,presion_distancia,pitch_control_rival,0,0,False,,0.1,,,,5.18174892,29.0815104,26.4384,17.0176,5.18174892,29.0815104,26.4384,17.0176,5.18174892,29.0815104,-21.25665108,26.4384,24.44142281611472,26.5595,26.5461,3,forward,3,3,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,9.0,0.0,1.0,True,,Estable,Baja amenaza
199542,67,571,bepro_sequences,T0,0.0,1,84.1,5039.513,5045.728,5045728.0,cierre_bepro,6.215,0.185,0.003,0.068,0.011,0.003,0.011,0.172,0.6505455190437688,0.3494544809562311,0.9745827360824568,0.0254172639175431,0.0254172639175431,0.0842230910344277,0.0391655497469065,baja,baja,estructura_anchura,presion_distancia,0,0,False,,0.05,,,,71.196,5.5936,85.774809,35.7853632,71.196,5.5936,16.225190999999995,28.2146368,30.804,58.4064,14.578809000000009,31.9362,33.527365494225094,37.5631,35.7124,3,backward,4,4,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,11.0,0.0,1.0,True,,Estable,Baja amenaza
199542,38,301,bepro_sequences,T0,0.0,1,46.2,2769.594,2774.208,2774208.0,cierre_bepro,4.614,0.164,0.005,0.062,0.014,0.002,0.014,0.225,0.6736566905874599,0.32634330941254,0.9948661625454316,0.0051338374545682,0.0051338374545682,0.0719012297711677,0.0117398857367861,baja,baja,estructura_anchura,estructura_retroceso,0,0,False,,0.05,,,,64.464,0.9792,73.4298,9.5424,64.464,0.9792,28.5702,54.4576,37.536,63.0208,8.965800000000002,40.4838,12.39814356587308,18.3397,13.5004,2,backward,4,4,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,13.0,0.0,1.0,True,,Estable,Baja amenaza
207673,70,576,bepro_sequences,T1,1.0,1,74.1,4421.424,4447.887,4447887.0,cierre_bepro,26.463,0.846,0.964,0.764,0.169,0.16,0.169,0.883,0.3176426902575874,0.6823573097424125,0.7006170018077434,0.2993829981922565,0.2993829981922565,0.2429654891650871,0.1566059431818224,critica,muy_alta,estructura_retroceso,estructura_anchura,1,0,False,0.07,0.349,4447887.0,0.0,dentro_intervalo,3.172149,43.5389056,75.2658,1.3312,3.172149,43.5389056,26.7342,62.6688,98.827851,20.4610944,72.093651,98.827851,83.54031916701103,83.54031916701103,72.093651,0,backward,14,14,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_bepro,15.0,8.0,0.6521739130434783,True,,Crítica,Amenaza crítica
207673,20,217,bepro_sequences,T2,2.0,0,27.7,1649.01,1661.77,1661770.0,cierre_bepro,12.76,0.697,0.956,0.711,0.186,0.109,0.186,1.225,0.30157181672381,0.6984281832761902,0.6981925932947785,0.3018074067052215,0.3018074067052215,0.2276788306943344,0.4200669718472553,alta,muy_alta,pitch_control_rival,estructura_retroceso,1,0,False,0.02,0.314,1661770.0,0.0,dentro_intervalo,81.65191800000001,39.376896,38.4948,45.0176,81.65191800000001,39.376896,38.4948,45.0176,81.65191800000001,39.376896,43.15711800000001,89.7906,43.52418150501559,61.7334,44.8334,3,sideways,6,6,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_bepro,8.0,5.0,0.6153846153846154,True,,Crítica,Amenaza crítica
207673,96,726,bepro_sequences,T1,1.0,1,92.3,5524.881,5539.207,5539207.0,cierre_bepro,14.326,0.68,0.979,0.706,0.135,0.118,0.135,1.169,0.3024417876586447,0.6975582123413551,0.6017942710932982,0.3982057289067016,0.3982057289067016,0.3475139413913538,0.6059718828945725,alta,critica,estructura_retroceso,pitch_control_rival,1,1,False,0.08,0.356,5539207.0,0.0,dentro_intervalo,12.47193779999999,43.5433664,65.688,32.2624,12.47193779999999,43.5433664,36.312,31.7376,89.52806220000001,20.456633600000004,53.21606220000001,90.25812822,54.39861651726263,54.39861651726263,53.21606220000001,1,sideways,6,6,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,7.0,6.0,0.5384615384615384,True,,Crítica,Amenaza crítica
207673,24,242,bepro_sequences,T1,1.0,0,33.0,1973.828,1978.628,1978628.0,cierre_bepro,4.8,0.572,1.0,0.698,0.238,0.179,0.238,2.661,0.2965530172951919,0.7034469827048082,0.5420603334301926,0.4579396665698074,0.4579396665698074,0.1146998914359391,0.2314646427056876,media,critica,pitch_control_rival,estructura_retroceso,1,1,False,0.31,0.517,1978628.0,0.0,dentro_intervalo,93.9238542,28.853068800000003,69.9108,42.9056,93.9238542,28.853068800000003,69.9108,42.9056,93.9238542,28.853068800000003,24.0130542,93.9238542,27.822659922069118,27.822659922069118,33.4275,1,backward,3,3,False,transicion_rapida,finalizacion_gol_con_continuidad,cierre_bepro,3.0,6.0,0.3333333333333333,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.,Inestable,Amenaza crítica
207673,65,544,bepro_sequences,T2,2.0,1,69.8,4179.487,4189.916,4189916.0,cierre_bepro,10.429,0.648,0.959,0.687,0.144,0.136,0.144,0.992,0.3590278780717892,0.6409721219282107,0.7093880041728717,0.2906119958271281,0.2906119958271281,0.266554892258967,0.3408774909782218,alta,muy_alta,estructura_retroceso,pitch_control_rival,1,1,False,0.06,0.342,4189916.0,0.0,dentro_intervalo,17.0034,38.3808,81.4167264,18.809248,17.0034,38.3808,20.5832736,45.190752,84.9966,25.6192,64.4133264,85.43520000000001,67.32103880364325,73.8033,69.1245,3,sideways,5,5,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,8.0,6.0,0.5714285714285714,True,,Crítica,Amenaza crítica
207673,46,407,bepro_sequences,T1,1.0,1,52.2,3130.023,3132.487,3132487.0,cierre_bepro,2.464,0.618,0.979,0.684,0.135,0.07,0.135,2.107,0.2428376867843956,0.7571623132156045,0.5143838671950932,0.4856161328049068,0.4856161328049068,0.145579291395904,0.2605974940350246,media,critica,pitch_control_rival,estructura_anchura,1,0,False,0.05,0.335,3132487.0,0.0,dentro_intervalo,11.257213271999987,45.20068736,22.98438216,49.26326784,11.257213271999987,45.20068736,79.01561784,14.736732160000004,90.742786728,18.79931264,11.727168888000008,90.742786728,12.4109246345368,12.826,16.0455,1,sideways,3,3,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,2.0,4.0,0.3333333333333333,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.,Crítica,Amenaza crítica
207673,79,617,bepro_sequences,T2,2.0,1,79.7,4766.377,4779.967,4779967.0,cierre_bepro,13.59,0.573,0.942,0.677,0.262,0.246,0.262,1.453,0.3838552525456865,0.6161447474543135,0.7410475051244734,0.2589524948755268,0.2589524948755268,0.4263646129026382,0.5251388858615135,media,muy_alta,estructura_retroceso,pitch_control_rival,1,1,True,0.37,1.0,4779967.0,0.0,dentro_intervalo,7.484994599999991,33.3816768,60.30796818,57.244488960000005,7.484994599999991,33.3816768,41.69203182,6.755511039999995,94.5150054,30.6183232,52.82297358000001,94.7072816890981,57.96292213145247,58.0812,62.1565,3,backward,7,7,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,7.0,5.0,0.5833333333333334,True,,Inestable,Amenaza crítica
207673,67,561,bepro_sequences,T2,2.0,1,72.3,4326.587,4335.167,4335167.0,cierre_bepro,8.58,0.502,0.946,0.633,0.159,0.144,0.159,1.214,0.4382537748392322,0.5617462251607679,0.7337832023137179,0.2662167976862823,0.2662167976862823,0.474511499129436,0.4298898953596651,baja,muy_alta,estructura_retroceso,pitch_control_rival,1,0,False,0.16,0.412,4335167.0,0.0,dentro_intervalo,12.14770632,21.43660288,68.93159999999999,28.8832,12.14770632,21.43660288,33.06840000000001,35.1168,89.85229368,42.56339712,56.78389367999999,89.85229368,57.270082854219226,57.270082854219226,61.6953,1,sideways,3,3,False,transicion_rapida,finalizacion_gol_con_continuidad,cierre_bepro,7.0,10.0,0.4117647058823529,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.,Inestable,Amenaza crítica
207673,73,594,bepro_sequences,T2,2.0,1,76.2,4555.847,4570.247,4570247.0,cierre_bepro,14.4,0.715,0.793,0.626,0.094,0.07,0.094,0.624,0.3319086065691638,0.6680913934308361,0.7549549236688081,0.2450450763311919,0.2450450763311919,0.0641666988359263,0.1122205739553379,muy_alta,muy_alta,presion_distancia,estructura_anchura,1,0,False,0.04,0.328,4570247.0,0.0,dentro_intervalo,16.591760639999993,45.912918272000006,50.914127220000005,13.240718720000002,16.591760639999993,45.912918272000006,51.08587278,50.75928128,85.40823936000001,18.087081727999998,34.322366580000015,85.40823936000001,47.38668031438382,80.9263,51.5033,4,forward,9,9,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,5.0,1.0,0.8333333333333334,True,,Crítica,Amenaza crítica
207673,89,693,bepro_sequences,T2,2.0,1,88.8,5314.847,5327.702,5327702.0,cierre_bepro,12.855,0.519,0.863,0.594,0.122,0.111,0.122,0.742,0.518883189842194,0.481116810157806,0.7783451450201624,0.2216548549798374,0.2216548549798374,0.4564207603475104,0.6341015751747587,baja,muy_alta,estructura_retroceso,estructura_anchura,1,1,False,0.11,0.377,5327702.0,0.0,dentro_intervalo,13.84653059999999,21.1616704,76.02799704,21.2969632,13.84653059999999,21.1616704,25.97200296,42.7030368,88.1534694,42.8383296,62.18146644000001,88.1534694,62.18161362308459,62.18161362308459,66.1241,3,sideways,5,5,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,8.0,2.0,0.8,True,,Inestable,Amenaza crítica
207673,85,672,bepro_sequences,T2,2.0,1,85.2,5093.5,5114.086,5111447.0,cierre_recuperacion_propia,20.586,0.799,0.544,0.581,0.285,0.272,0.285,1.103,0.330380001965607,0.6696199980343931,0.7253148306678086,0.2746851693321915,0.2746851693321915,0.3692326063608997,0.4009722075525391,critica,alta,estructura_retroceso,estructura_anchura,0,0,False,,0.1,,,,1.7748,28.8192,71.13116880000001,34.5611008,1.7748,28.8192,30.86883119999999,29.4388992,100.2252,35.180800000000005,69.35636880000001,100.7964,69.59364423507837,101.2092,53.2686,5,forward,10,10,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_recuperacion_propia,7.0,1.0,0.875,True,,Crítica,Amenaza crítica
207673,94,717,bepro_sequences,T1,1.0,1,91.5,5482.684,5491.759,5489567.0,cierre_recuperacion_propia,9.075,0.704,0.593,0.566,0.265,0.112,0.265,3.128,0.220073084294768,0.7799269157052322,0.5227153751119046,0.4772846248880954,0.4772846248880954,0.0239219579071998,0.2477996828708394,muy_alta,alta,pitch_control_rival,estructura_anchura,0,0,False,,0.1,,,,4.985503469999999,25.91719936,26.1577164,33.340096,4.985503469999999,25.91719936,75.8422836,30.659904,97.01449653,38.08280064,21.17221293,97.01449653,22.435730317539974,27.3404,21.9276,2,sideways,3,3,False,transicion_rapida,origen_recuperacion_rival,cierre_recuperacion_propia,5.0,5.0,0.5,True,,Crítica,Amenaza crítica
207673,66,550,bepro_sequences,T2,2.0,1,70.7,4225.247,4239.197,4237772.0,cierre_recuperacion_propia,13.95,0.787,0.569,0.559,0.135,0.099,0.135,0.946,0.30488599285539,0.6951140071446099,0.6345686764808702,0.3654313235191296,0.3654313235191296,0.1293709691381621,0.1262498411256067,critica,alta,estructura_retroceso,pitch_control_rival,0,0,False,,0.1,,,,4.6206,15.8464,68.8343838,20.7207424,4.6206,15.8464,33.1656162,43.2792576,97.3794,48.1536,64.2137838,98.2974,64.39851895614976,71.0175,65.3363,5,sideways,9,9,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_recuperacion_propia,10.0,17.0,0.3703703703703703,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.,Crítica,Amenaza crítica
207673,59,492,bepro_sequences,T1,1.0,1,64.9,3882.375,3892.049,3888877.0,cierre_recuperacion_propia,9.674,0.679,0.544,0.542,0.295,0.263,0.295,1.482,0.3534303087436464,0.6465696912563537,0.7237478326061751,0.2762521673938248,0.2762521673938248,0.1394028822398119,0.2569291568439773,alta,alta,estructura_anchura,estructura_retroceso,0,0,False,,0.1,,,,3.7128,30.016,52.59119999999999,36.3072,3.7128,30.016,49.40880000000001,27.6928,98.2872,33.984,48.87839999999999,98.7564,49.28161101262822,29.3312,31.4015,2,forward,3,3,False,transicion_rapida,origen_recuperacion_rival,cierre_recuperacion_propia,2.0,6.0,0.25,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.,Crítica,Amenaza crítica
207673,28,264,bepro_sequences,T2,2.0,0,36.3,2171.811,2175.41,2175410.0,cierre_bepro,3.599,0.522,0.758,0.539,0.076,0.048,0.076,1.166,0.3154229886146694,0.6845770113853303,0.7234204435610143,0.2765795564389858,0.2765795564389858,0.1567450522866239,0.2337216376916603,baja,alta,pitch_control_rival,estructura_retroceso,1,1,False,0.03,0.321,2175410.0,0.0,dentro_intervalo,81.57201119999999,48.36200960000001,59.394523500000005,57.624870464,81.57201119999999,48.36200960000001,59.394523500000005,57.624870464,81.57201119999999,48.36200960000001,22.177487699999983,81.57201119999999,24.03417467002921,32.8025,28.2965,2,backward,3,3,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,1.0,5.0,0.1666666666666666,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.,Inestable,Amenaza crítica
207673,30,274,bepro_sequences,T1,1.0,0,38.0,2258.932,2279.995,2278690.0,cierre_recuperacion_propia,21.063,0.759,0.486,0.532,0.238,0.223,0.238,1.172,0.2903145408919423,0.7096854591080575,0.6589641462469704,0.3410358537530296,0.3410358537530296,0.4821505627319944,0.4781086664006637,muy_alta,alta,estructura_retroceso,pitch_control_rival,0,0,False,,0.05,,,,94.1766,28.7296,36.1998,20.7936,94.1766,28.7296,36.1998,20.7936,94.1766,28.7296,57.97680000000001,94.9212,58.51742846571439,53.7903,57.3482,4,sideways,9,9,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_recuperacion_propia,8.0,21.0,0.2758620689655172,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.,Crítica,Alta amenaza
207673,83,649,bepro_sequences,T0,0.0,1,82.6,4921.807,4953.067,4950047.0,cierre_recuperacion_propia,31.26,0.765,0.495,0.526,0.176,0.168,0.176,0.677,0.3967474278110827,0.6032525721889173,0.8169569860695299,0.1830430139304699,0.1830430139304699,0.2310944007522846,0.2199909716948639,muy_alta,alta,presion_distancia,estructura_retroceso,0,0,False,,0.1,,,,17.16172848,33.33206208,80.92719168,59.457366400000005,17.16172848,33.33206208,21.072808319999996,4.542633599999995,84.83827152,30.66793792,63.76546320000001,89.2668504,68.90983836088404,160.3932,64.3688,10,backward,18,18,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_recuperacion_propia,23.0,5.0,0.8214285714285714,True,,Crítica,Alta amenaza
207673,42,382,bepro_sequences,T2,2.0,1,49.4,2948.567,2962.527,2962527.0,cierre_bepro,13.96,0.681,0.546,0.509,0.126,0.093,0.126,1.013,0.2175769334418935,0.7824230665581066,0.6263228718836037,0.3736771281163963,0.3736771281163963,0.0050795313185005,0.0145689390706805,alta,alta,pitch_control_rival,presion_distancia,0,0,False,,0.1,,,,17.3604,40.7424,23.46,1.6768,17.3604,40.7424,78.53999999999999,62.3232,84.6396,23.2576,6.0996000000000095,84.6396,39.53892036361135,92.2045,43.0336,5,forward,9,9,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_bepro,14.0,9.0,0.6086956521739131,True,,Crítica,Amenaza crítica
207673,47,411,bepro_sequences,T1,1.0,1,52.8,3159.118,3169.807,3169807.0,cierre_bepro,10.689,0.574,0.588,0.494,0.142,0.079,0.142,1.512,0.2790693017497085,0.7209306982502914,0.6406089470376254,0.3593910529623747,0.3593910529623747,0.1907415675471415,0.2179434422688468,media,alta,pitch_control_rival,estructura_retroceso,0,0,False,,0.1,,,,13.9944,41.9328,39.277183935040696,31.969180149304798,13.9944,41.9328,62.7228160649593,32.03081985069521,88.0056,22.0672,25.282783935040698,88.0056,27.17522555628784,18.8269,33.9785,2,sideways,4,4,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,3.0,18.0,0.1428571428571428,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.,Inestable,Amenaza crítica
207673,68,570,bepro_sequences,T2,2.0,1,73.5,4394.635,4409.637,4408307.0,cierre_recuperacion_propia,15.002,0.699,0.486,0.486,0.112,0.068,0.112,1.097,0.3000869335313157,0.6999130664686842,0.6649201651183155,0.3350798348816844,0.3350798348816844,0.2782856163115816,0.2423540566790181,muy_alta,media,pitch_control_rival,estructura_anchura,0,0,False,,0.1,,,,17.2074,45.6384,55.27464864,39.1806848,17.2074,45.6384,46.72535136,24.8193152,84.7926,18.361600000000003,38.06724864,85.092888,38.61110597514519,46.9966,30.4963,3,sideways,6,6,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_recuperacion_propia,9.0,0.0,1.0,True,,Crítica,Alta amenaza
207673,62,530,bepro_sequences,T3,3.0,1,68.3,4086.966,4099.787,4097809.0,cierre_recuperacion_propia,12.821,0.61,0.5,0.479,0.202,0.141,0.202,0.82,0.3928852357006417,0.6071147642993582,0.8078132707685566,0.1921867292314435,0.1921867292314435,0.3896911351868892,0.4938752351910954,media,alta,estructura_retroceso,presion_distancia,0,0,False,,0.1,,,,19.2066,31.5456,69.96312922224804,16.617557881485524,19.2066,31.5456,32.03687077775196,47.38244211851448,82.7934,32.4544,50.75652922224805,87.7914,52.90625388534953,55.8204,62.4627,4,forward,7,7,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_recuperacion_propia,7.0,6.0,0.5384615384615384,True,,Crítica,Amenaza crítica
207673,44,399,bepro_sequences,T3,3.0,1,51.6,3081.407,3096.495,3093474.0,cierre_recuperacion_propia,15.088,0.664,0.462,0.475,0.176,0.17,0.176,0.573,0.437140748637714,0.562859251362286,0.8791851397771225,0.1208148602228775,0.1208148602228775,0.217070322214634,0.2438559262610065,alta,media,presion_distancia,estructura_retroceso,0,0,False,,0.1,,,,7.639799999999999,41.2096,96.0126,37.12,7.639799999999999,41.2096,5.987399999999994,26.880000000000003,94.3602,22.7904,88.37280000000001,94.3602,88.46737595294665,64.5106,59.0974,4,forward,7,7,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,6.0,3.0,0.6666666666666666,True,,Crítica,Alta amenaza
207673,90,703,bepro_sequences,T3,3.0,1,90.0,5389.796,5402.267,5401247.0,cierre_recuperacion_propia,12.471,0.647,0.496,0.472,0.109,0.086,0.109,0.695,0.277414070442152,0.7225859295578478,0.5396915930469383,0.4603084069530617,0.4603084069530617,-0.0631387095153165,0.069941394133574,alta,alta,pitch_control_rival,presion_distancia,0,0,False,,0.1,,,,18.52714332,43.72688128,38.2806,62.7776,18.52714332,43.72688128,63.7194,1.2224000000000004,83.47285668,20.27311872,19.753456680000006,84.0263148,27.44319468569931,57.0169,14.894,3,backward,6,6,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,1.0,3.0,0.25,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.,Crítica,Amenaza crítica
207673,86,676,bepro_sequences,T3,3.0,1,85.9,5125.862,5156.255,5156255.0,cierre_bepro,30.393,0.643,0.493,0.47,0.114,0.037,0.114,0.904,0.372863904936373,0.6271360950636271,0.6678474294168337,0.3321525705831664,0.3321525705831664,0.2015962545808815,0.2061072358603414,alta,alta,estructura_retroceso,pitch_control_rival,0,0,False,,0.1,,,,4.801965180000001,59.0632384,58.12714671170432,48.26980216202685,4.801965180000001,59.0632384,43.87285328829568,15.73019783797315,97.19803482,4.936761599999997,53.32518153170432,99.0981204,54.40655522280758,118.0998,59.7269,8,sideways,14,14,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,14.0,29.0,0.3255813953488372,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.,Crítica,Alta amenaza
207673,45,403,bepro_sequences,T2,2.0,1,52.0,3112.09,3118.867,3115367.0,cierre_recuperacion_propia,6.777,0.526,0.535,0.463,0.191,0.159,0.191,1.972,0.3608995843799548,0.6391004156200449,0.7419831954410226,0.2580168045589776,0.2580168045589776,0.1551575085205969,0.1364432140437125,baja,alta,pitch_control_rival,estructura_retroceso,0,0,False,,0.1,,,,4.6512,22.8032,42.53713854,14.625256960000002,4.6512,22.8032,59.46286146,49.37474304,97.3488,41.1968,37.88593854,97.3488,38.75852282301457,18.3353,21.7686,2,forward,4,4,False,transicion_rapida,origen_recuperacion_rival,cierre_recuperacion_propia,1.0,1.0,0.5,True,,Inestable,Amenaza crítica
207673,76,602,bepro_sequences,T1,1.0,1,77.8,4665.785,4670.606,4667764.0,cierre_recuperacion_propia,4.821,0.73,0.412,0.457,0.081,0.048,0.081,0.927,0.2554162290551662,0.7445837709448337,0.6372667791416728,0.362733220858327,0.362733220858327,0.0298603507243266,0.203731032395827,muy_alta,media,estructura_anchura,pitch_control_rival,0,0,False,,0.1,,,,11.2608,52.864,41.60533747329695,50.24116830300758,11.2608,52.864,60.39466252670305,13.758831696992416,90.7392,11.136000000000005,30.344537473296946,90.7392,30.457678844243382,12.2382,13.0466,2,sideways,3,3,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,3.0,2.0,0.6,True,,Crítica,Alta amenaza
207673,15,177,bepro_sequences,T2,2.0,0,21.8,1296.485,1306.425,1306425.0,cierre_bepro,9.94,0.54,0.572,0.455,0.046,0.031,0.046,0.521,0.3857502920037797,0.6142497079962204,0.8415179691838823,0.1584820308161178,0.1584820308161178,0.2812198476138877,0.3059876044136834,baja,alta,estructura_retroceso,pitch_control_rival,0,0,False,,0.3,,,,81.56978760000001,57.99114944,34.217532,33.4388352,81.56978760000001,57.99114944,34.217532,33.4388352,81.56978760000001,57.99114944,47.352255600000014,81.56978760000001,53.33903115868753,59.8783,56.2254,3,forward,7,7,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,9.0,0.0,1.0,True,,Inestable,Amenaza crítica
207673,77,606,bepro_sequences,T3,3.0,1,78.3,4678.367,4698.468,4695393.0,cierre_recuperacion_propia,20.101,0.699,0.414,0.447,0.081,0.061,0.081,0.634,0.3360235469821059,0.6639764530178941,0.6312727361189104,0.3687272638810894,0.3687272638810894,0.1265576765617199,0.0640509724743479,muy_alta,media,estructura_retroceso,pitch_control_rival,0,0,False,,0.1,,,,15.92587098,51.57221824,66.8202,49.6896,15.92587098,51.57221824,35.1798,14.3104,86.07412902,12.427781760000002,50.89432902,93.2076,50.92913682592309,93.8145,58.6408,5,sideways,10,10,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_recuperacion_propia,17.0,6.0,0.7391304347826086,True,,Crítica,Alta amenaza
207673,63,532,bepro_sequences,T1,1.0,1,68.6,4103.277,4113.823,4110447.0,cierre_recuperacion_propia,10.546,0.636,0.444,0.441,0.093,0.023,0.093,0.967,0.2471392190006518,0.7528607809993482,0.6409572728760227,0.3590427271239773,0.3590427271239773,-0.0811379288812987,-0.1805679991435477,media,media,pitch_control_rival,presion_distancia,0,0,False,,0.1,,,,41.5956,41.632,55.4060022,48.0257664,41.5956,41.632,46.5939978,15.974233600000003,60.4044,22.368,13.8104022,73.95,15.218654924254434,18.0562,26.2998,2,backward,4,4,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_recuperacion_propia,6.0,0.0,1.0,True,,Crítica,Alta amenaza
207673,48,413,bepro_sequences,T1,1.0,1,53.0,3171.711,3177.441,3176100.0,cierre_recuperacion_propia,5.73,0.606,0.449,0.432,0.093,-0.005,0.093,1.213,0.1341551669366342,0.8658448330633657,0.408924698914597,0.5910753010854031,0.5910753010854031,0.0332278238641592,0.1273366519994611,media,media,pitch_control_rival,presion_distancia,0,0,False,,0.1,,,,14.78690124,49.54031680000001,29.8984032,36.1419072,14.78690124,49.54031680000001,72.10159680000001,27.8580928,87.21309876000001,14.459683199999994,15.111501959999998,87.21309876000001,20.19591224224487,21.5733,24.4683,2,forward,3,3,False,transicion_rapida,origen_recuperacion_rival,cierre_recuperacion_propia,4.0,2.0,0.6666666666666666,True,,Crítica,Alta amenaza
207673,11,141,bepro_sequences,T1,1.0,0,16.7,987.063,1003.143,1000890.0,cierre_recuperacion_propia,16.08,0.597,0.382,0.403,0.112,0.068,0.112,1.204,0.2710678852362591,0.7289321147637409,0.6857982581455017,0.3142017418544983,0.3142017418544983,0.1371909135542353,0.1539278233927749,media,media,pitch_control_rival,estructura_anchura,0,0,False,,0.05,,,,77.214,23.4688,62.83893702,55.0246368,77.214,23.4688,62.83893702,55.0246368,77.214,23.4688,14.375062979999996,86.3318514,34.675831234841375,67.7005,43.4598,4,backward,8,8,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_recuperacion_propia,7.0,14.0,0.3333333333333333,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.,Inestable,Alta amenaza
