secuencia_rival_id,bepro_sequence_id,origen_segmentacion,tipologia,cluster_trayectoria,period,minuto_partido,start_time_seg,end_time_seg,end_time_bepro_ms,motivo_cierre,duracion_seg,indice_desorganizacion,indice_peligrosidad_accion,score_critico,xT_max,xT_added,pico_amenaza_concedida,exposicion_amenaza_concedida,control_campo_subiza_medio,control_campo_rival_medio,control_zona_peligrosa_subiza_medio,control_zona_peligrosa_rival_medio,pitch_control_rival_detras_linea,perdida_control_campo_subiza,incremento_control_zona_peligrosa_rival,categoria_desorganizacion_auto,categoria_peligrosidad_auto,tipo_desorganizacion_principal,tipo_desorganizacion_secundaria,tipo_finalizacion_tiro,tipo_finalizacion_tiro_puerta,es_gol,xg_tiro,score_finalizacion,match_time_tiro_oficial,distancia_tiro_seq_ms,tipo_asignacion_tiro_seq,x_fin,y_fin,ball_x_ini_m,ball_y_ini_m,ball_x_fin_m,ball_y_fin_m,ball_x_ini_norm_m,ball_y_ini_norm_m,ball_x_fin_norm_m,ball_y_fin_norm_m,progresion_x_norm_m,x_max_norm_m,recorrido_balon_m,recorrido_bepro_m,progresion_bepro_m,num_pases_bepro,direccion_progresion_bepro,num_eventos,num_eventos_rivales,tiene_setpiece,tipo_secuencia_ofensiva,motivo_conservacion,motivo_cierre,frames_poseedor_rival,frames_poseedor_propio,pct_poseedor_rival,validacion_rival_ok,alerta_validacion
24,266,bepro_sequences,T2,2.0,0,38.9,2323.791,2331.191,2327691.0,cierre_recuperacion_propia,7.4,0.283,0.224,0.206,0.029,-0.022,0.029,0.397,0.47635216799281216,0.5236478320071878,0.1006717004441822,0.8993282995558178,0.8993282995558178,0.3563705105215875,0.2168671339570154,baja,baja,estructura_anchura,pitch_control_rival,0,0,False,,0.1,,,,17.03775054,40.30799744,55.17565355569969,49.55656791255309,17.03775054,40.30799744,46.82434644430031,14.443432087446908,84.96224946,23.69200256,38.137903015699685,85.5856806,39.2432886264734,25.7356,12.779,4,forward,5,5,False,transicion_rapida,origen_recuperacion_rival,cierre_recuperacion_propia,2.0,4.0,0.3333333333333333,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
40,527,bepro_sequences,T3,3.0,1,77.0,4599.847,4622.192,4622192.0,cierre_bepro,22.345,0.281,0.201,0.204,0.075,-0.063,0.075,0.495,0.4486154041439844,0.5513845958560156,0.15627637591897445,0.8437236240810254,0.8437236240810254,0.33721034583571935,0.3534981943514375,baja,baja,presion_distancia,estructura_anchura,0,0,False,,0.05,,,,67.6974,51.0144,23.97,17.8944,67.6974,51.0144,23.97,17.8944,67.6974,51.0144,43.7274,73.1034,54.85453409482211,73.8191,57.9285,4,forward,7,7,False,ataque_elaborado,posesion_bepro_elaborada,cierre_bepro,8.0,11.0,0.42105263157894735,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
44,563,bepro_sequences,T1,1.0,1,85.6,5133.705,5138.204,5135938.0,cierre_recuperacion_propia,4.499,0.386,0.138,0.198,0.007,0.0,0.007,0.124,0.37732074263519605,0.6226792573648038,0.024543856900366468,0.9754561430996336,0.9754561430996336,-0.048887031527285685,0.015311346191159925,baja,baja,presion_distancia,estructura_anchura,0,0,False,,0.05,,,,87.1284,44.2944,87.2814,62.6112,87.1284,44.2944,87.2814,62.6112,87.1284,44.2944,-0.1530000000000058,96.13568339999999,18.317438992391917,17.9144,17.8687,2,backward,3,3,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,3.0,0.0,1.0,True,
37,417,bepro_sequences,T1,1.0,1,59.0,3533.438,3539.391,3539391.0,cierre_bepro,5.953,0.286,0.154,0.175,0.026,-0.011,0.026,0.383,0.4064186730274704,0.5935813269725296,0.0437476641159726,0.9562523358840274,0.9562523358840274,0.04790436869400733,0.014729759636134876,baja,baja,estructura_anchura,pitch_control_rival,0,0,False,,0.05,,,,61.45898616,55.74111616,49.1286774,48.03008,61.45898616,55.74111616,49.1286774,48.03008,61.45898616,55.74111616,12.330308760000001,61.45898616,14.542922429063571,13.0045,15.3273,1,forward,2,2,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,2.0,9.0,0.18181818181818182,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
38,439,bepro_sequences,T1,1.0,1,63.0,3749.604,3777.981,3775658.0,cierre_recuperacion_propia,28.377,0.137,0.229,0.167,0.079,-0.005,0.079,0.672,0.7140733933678445,0.2859266066321557,0.35192063801892737,0.6480793619810726,0.6480793619810726,-0.2294458829567283,-0.2961774489486161,baja,baja,estructura_anchura,presion_distancia,0,0,False,,0.1,,,,30.810160800000002,55.443660799999996,8.3436,62.3488,30.810160800000002,55.443660799999996,8.3436,62.3488,30.810160800000002,55.443660799999996,22.466560800000003,33.8477208,23.503772070701192,38.3258,24.9858,2,sideways,4,4,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,4.0,13.0,0.23529411764705882,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
33,377,bepro_sequences,T2,2.0,1,50.8,3043.551,3048.038,3048038.0,cierre_bepro,4.487,0.15,0.218,0.166,0.074,-0.053,0.074,0.956,0.6085204055812353,0.3914795944187648,0.49106283967815667,0.5089371603218433,0.5089371603218433,0.02505272389734914,0.18246407774556267,baja,baja,presion_distancia,estructura_anchura,0,0,False,,0.1,,,,44.665800000000004,5.28,8.822999999999999,8.2432,44.665800000000004,5.28,8.822999999999999,8.2432,44.665800000000004,5.28,35.842800000000004,44.665800000000004,35.96507842449395,33.3038,37.9435,2,sideways,3,3,False,juego_directo,primer_pase_largo_progresivo,cierre_bepro,2.0,0.0,1.0,True,
41,533,bepro_sequences,T1,1.0,1,79.3,4754.984,4757.391,4757391.0,cierre_bepro,2.407,0.164,0.215,0.164,0.047,-0.022,0.047,0.67,0.561511362865109,0.4384886371348909,0.1903167865794289,0.809683213420571,0.809683213420571,0.14224282269436922,0.07446524289994105,baja,baja,estructura_anchura,pitch_control_rival,0,0,False,,0.1,,,,45.084,54.3936,37.9688991793958,47.269530624985315,45.084,54.3936,37.9688991793958,47.269530624985315,45.084,54.3936,7.115100820604205,45.8694,10.068615800962155,15.653,12.609,3,forward,5,5,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,1.0,2.0,0.3333333333333333,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
22,243,bepro_sequences,T1,1.0,0,36.5,2186.519,2189.757,2189757.0,cierre_bepro,3.238,0.26,0.147,0.162,0.025,-0.007,0.025,0.414,0.5432572503304505,0.4567427496695496,0.23533948557412895,0.7646605144258711,0.7646605144258711,0.18986077940210572,0.10324970093032104,baja,baja,estructura_anchura,presion_distancia,0,0,False,,0.1,,,,45.2778,8.1664,64.07639999999999,0.512,45.2778,8.1664,37.92360000000001,63.488,56.7222,55.833600000000004,18.798599999999993,56.7222,20.2972215172422,22.67,22.67,1,forward,2,2,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,2.0,0.0,1.0,True,
42,548,bepro_sequences,T2,2.0,1,80.5,4821.272,4828.358,4828358.0,cierre_bepro,7.086,0.21,0.147,0.146,0.034,-0.021,0.034,0.327,0.495179651660973,0.504820348339027,0.08914569926343273,0.9108543007365674,0.9108543007365674,0.29239265319690716,0.21274392874672887,baja,baja,estructura_anchura,pitch_control_rival,0,0,False,,0.05,,,,68.4726,15.6544,41.422200000000004,12.5056,68.4726,15.6544,41.422200000000004,12.5056,68.4726,15.6544,27.050399999999996,71.80799999999999,27.233051272305126,14.4534,29.7254,2,sideways,3,3,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,1.0,14.0,0.06666666666666667,False,Revisar: el poseedor detectado no confirma dominio rival en la secuencia.
18,178,bepro_sequences,T2,2.0,0,26.8,1596.833,1605.169,1605169.0,cierre_bepro,8.336,0.06,0.204,0.132,0.097,-0.07,0.097,0.993,0.6211864306752257,0.37881356932477417,0.24111851594891903,0.7588814840510809,0.7588814840510809,0.44537038600933454,0.5137278376748992,baja,baja,presion_distancia,pitch_control_rival,0,0,False,,0.05,,,,65.85119999999999,59.968,80.41363494,43.74733184,65.85119999999999,59.968,21.586365060000006,20.25266816,36.14880000000001,4.0319999999999965,14.562434940000003,47.42297354818999,21.798499648796263,44.5043,23.3315,2,forward,5,5,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,7.0,2.0,0.7777777777777778,True,
