secuencia_rival_id,bepro_sequence_id,origen_segmentacion,tipologia,cluster_trayectoria,period,minuto_partido,start_time_seg,end_time_seg,end_time_bepro_ms,motivo_cierre,duracion_seg,indice_desorganizacion,indice_peligrosidad_accion,score_critico,xT_max,xT_added,pico_amenaza_concedida,exposicion_amenaza_concedida,control_campo_subiza_medio,control_campo_rival_medio,control_zona_peligrosa_subiza_medio,control_zona_peligrosa_rival_medio,pitch_control_rival_detras_linea,perdida_control_campo_subiza,incremento_control_zona_peligrosa_rival,categoria_desorganizacion_auto,categoria_peligrosidad_auto,tipo_desorganizacion_principal,tipo_desorganizacion_secundaria,tipo_finalizacion_tiro,tipo_finalizacion_tiro_puerta,es_gol,xg_tiro,score_finalizacion,match_time_tiro_oficial,distancia_tiro_seq_ms,tipo_asignacion_tiro_seq,x_fin,y_fin,ball_x_ini_m,ball_y_ini_m,ball_x_fin_m,ball_y_fin_m,ball_x_ini_norm_m,ball_y_ini_norm_m,ball_x_fin_norm_m,ball_y_fin_norm_m,progresion_x_norm_m,x_max_norm_m,recorrido_balon_m,recorrido_bepro_m,progresion_bepro_m,num_pases_bepro,direccion_progresion_bepro,num_eventos,num_eventos_rivales,tiene_setpiece,tipo_secuencia_ofensiva,motivo_conservacion,motivo_cierre,frames_poseedor_rival,frames_poseedor_propio,pct_poseedor_rival,validacion_rival_ok,alerta_validacion
20,122,bepro_sequences,T0,0,0,19.3,1145.303,1156.769,1156036.0,cierre_recuperacion_propia,11.466,0.613,0.348,0.393,0.107,0.044,0.107,1.429,0.2758508178614128,0.7241491821385873,0.6649350349307683,0.33506496506923145,0.33506496506923145,0.1739557746617473,0.259870896459376,media,media,pitch_control_rival,estructura_retroceso,0,0,False,,0.05,,,,81.96426036000001,12.917699840000001,53.41740000000001,62.4256,81.96426036000001,12.917699840000001,53.41740000000001,62.4256,81.96426036000001,12.917699840000001,28.546860360000004,81.96426036000001,57.148538167357074,77.6608,58.2524,6,backward,7,7,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,12.0,0.0,1.0,True,
60,523,bepro_sequences,T0,0,1,77.0,4613.861,4621.861,4621861.0,cierre_bepro,8.0,0.4,0.447,0.366,0.127,0.095,0.127,1.142,0.5011642428770213,0.4988357571229788,0.7988419376248375,0.2011580623751624,0.2011580623751624,0.3978524037598757,0.43673612054357197,baja,media,estructura_retroceso,pitch_control_rival,0,0,False,,0.1,,,,19.227,23.9296,57.696841020091796,53.453208263113915,19.227,23.9296,44.303158979908204,10.546791736886085,82.773,40.0704,38.46984102009179,82.773,48.49301097049909,36.4959,50.9372,2,backward,5,5,False,transicion_rapida,origen_recuperacion_rival,cierre_bepro,24.0,1.0,0.96,True,
47,410,bepro_sequences,T1,1,1,58.7,3508.194,3521.694,3521694.0,cierre_bepro,13.5,0.515,0.365,0.364,0.1,0.087,0.1,0.779,0.5304449894005127,0.46955501059948734,0.8423330642113906,0.15766693578860952,0.15766693578860952,0.49131773300777576,0.35489197208095796,media,media,estructura_retroceso,presion_distancia,0,0,False,,0.1,,,,30.549,27.648,98.7110508,29.402246400000003,30.549,27.648,3.2889492000000047,34.5977536,71.451,36.352000000000004,68.16205079999999,71.451,68.18462106438442,59.85,70.3547,2,sideways,5,5,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,31.0,0.0,1.0,True,
71,595,bepro_sequences,T2,2,1,87.3,5234.694,5239.805,5237494.0,cierre_recuperacion_propia,5.111,0.541,0.346,0.356,0.051,0.015,0.051,0.866,0.20978271552133992,0.79021728447866,0.5000561498106488,0.4999438501893512,0.4999438501893512,-0.015712996085574388,0.046259233806309474,media,media,pitch_control_rival,estructura_anchura,0,0,False,,0.1,,,,31.038600000000002,12.672,28.254,0.5184,31.038600000000002,12.672,73.746,63.4816,70.9614,51.328,-2.7845999999999975,88.6070532,12.4685199650961,16.5129,12.3005,2,sideways,3,3,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,7.0,1.0,0.875,True,
2,12,bepro_sequences,T3,3,0,1.4,47.869,81.303,81303.0,cierre_bepro,33.434,0.394,0.413,0.347,0.115,-0.104,0.115,0.435,0.45345745083556466,0.5465425491644351,0.8148647910616547,0.18513520893834548,0.18513520893834548,-0.24042517502488409,-0.2639395401916912,baja,media,estructura_anchura,presion_distancia,0,0,False,,0.1,,,,33.8327574,62.59383744,75.82679999999999,32.9728,33.8327574,62.59383744,75.82679999999999,32.9728,33.8327574,62.59383744,-41.99404259999999,76.5714,51.389740930583564,195.8516,53.1434,9,forward,18,18,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,63.0,0.0,1.0,True,
14,92,bepro_sequences,T2,2,0,15.5,925.569,932.232,929434.0,cierre_recuperacion_propia,6.663,0.567,0.276,0.335,0.063,0.013,0.063,0.974,0.22128282042843234,0.7787171795715677,0.521277868735609,0.47872213126439095,0.47872213126439095,0.08065624963904403,0.20744545446137586,media,media,pitch_control_rival,estructura_retroceso,0,0,False,,0.05,,,,76.17661878267697,61.32696476496739,60.50639999999999,62.0864,76.17661878267697,61.32696476496739,60.50639999999999,62.0864,76.17661878267697,61.32696476496739,15.670218782676976,88.38601437392325,15.688610472988719,23.376,31.225,1,sideways,2,2,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,8.0,6.0,0.5714285714285714,True,
40,324,bepro_sequences,T3,3,1,48.9,2917.011,2931.061,2931061.0,cierre_bepro,14.05,0.259,0.5,0.317,0.008,0.002,0.008,0.121,0.6993346521335091,0.30066534786649096,0.9986558423650355,0.0013441576349645385,0.0013441576349645385,0.12733027794500718,0.00012754300255389672,baja,alta,presion_distancia,estructura_anchura,0,0,False,,0.3,,,,80.619423,61.96779968,100.015522374,42.21581824,80.619423,61.96779968,1.9844776260000003,21.784181760000003,21.380577000000002,2.032200320000001,19.396099374000002,22.256944680000004,27.68301720788736,32.4452,28.9003,3,forward,6,6,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,13.0,0.0,1.0,True,
21,125,bepro_sequences,T0,0,0,19.7,1167.603,1183.707,1181403.0,cierre_recuperacion_propia,16.104,0.591,0.214,0.311,0.04,-0.009,0.04,0.567,0.23394666137637063,0.7660533386236293,0.5789638818959679,0.421036118104032,0.421036118104032,-0.12022993768277243,-0.18088459562984638,media,baja,pitch_control_rival,estructura_anchura,0,0,False,,0.05,,,,68.392989,60.98048576,83.4462,1.856,68.392989,60.98048576,83.4462,1.856,68.392989,60.98048576,-15.053211000000005,84.2214,61.0106874063468,94.2183,64.4837,6,forward,9,9,True,balon_parado_con_continuidad,setpiece_con_continuidad_bepro,cierre_recuperacion_propia,22.0,3.0,0.88,True,
63,542,bepro_sequences,T3,3,1,80.3,4804.594,4820.194,4820194.0,cierre_bepro,15.6,0.219,0.5,0.303,0.007,0.001,0.007,0.119,0.6480090573319792,0.3519909426680206,0.9868829189786785,0.013117081021321475,0.013117081021321475,0.05607732956025502,0.010598053290170488,baja,alta,estructura_anchura,presion_distancia,0,0,False,,0.3,,,,86.12559352800001,59.615074304000004,96.535289922,28.42218752,86.12559352800001,59.615074304000004,5.464710077999996,35.57781248,15.87440647199999,4.384925695999996,10.409696393999994,15.87440647199999,32.8840077383323,26.9553,34.6862,3,forward,6,6,False,ataque_elaborado,recuperacion_con_posesion_elaborada,cierre_bepro,22.0,0.0,1.0,True,
51,432,bepro_sequences,T0,0,1,61.3,3670.838,3679.928,3679061.0,cierre_recuperacion_propia,9.09,0.485,0.263,0.297,0.044,0.007,0.044,0.655,0.31877844039305325,0.6812215596069466,0.746529239614516,0.25347076038548416,0.25347076038548416,0.05795386495768734,0.0644841823938524,media,media,pitch_control_rival,presion_distancia,0,0,False,,0.1,,,,41.11028196,51.807708160000004,44.961600000000004,13.1456,41.11028196,51.807708160000004,57.038399999999996,50.8544,60.88971804,12.192291839999996,3.8513180400000024,60.99123762,38.85345876522151,36.3196,42.2961,3,forward,5,5,False,transicion_rapida,origen_recuperacion_rival,cierre_recuperacion_propia,15.0,2.0,0.8823529411764706,True,
